"T1","T2","Season","X1_WinRatio14d","X1_PointsMean","X1_PointsMedian","X1_PointsDiffMean","X1_FgaMean","X1_FgaMedian","X1_FgaMin","X1_FgaMax","X1_AstMean","X1_BlkMean","X1_OppFgaMean","X1_OppFgaMin","X2_WinRatio14d","X2_PointsMean","X2_PointsMedian","X2_PointsDiffMean","X2_FgaMean","X2_FgaMedian","X2_FgaMin","X2_FgaMax","X2_AstMean","X2_BlkMean","X2_OppFgaMean","X2_OppFgaMin","Seed1","Seed2","SeedDiff","quality_march_T1","quality_march_T2"
1194,1192,2023,1,78.15625,76,12.875,59.59375,61,46,75,14.21875,2.53125,58.40625,45,0.666666666666667,76.28125,76.5,0.3125,61.59375,62,50,75,14.3125,1.875,55.0625,41,9,16,-7,1.03975794558968,0.960241931620595
1211,1395,2023,1,86.5,86.5,12.625,61.34375,61.5,50,80,16.21875,3.25,60.09375,46,0.5,75.1818181818182,75,7.27272727272727,60.5151515151515,61,42,73,16.2121212121212,4.72727272727273,58.1515151515151,39,3,6,-3,1.15940560676457,1.00670351532074
1243,1246,2023,0.333333333333333,75.5,73,6.46875,57.75,59,47,69,16.75,2.78125,57.375,47,0.333333333333333,75.0625,73,7.03125,59.96875,59,45,73,15.3125,3.75,56.78125,46,3,6,-3,0.941451908959555,1.03746212170236
1274,1231,2023,0.666666666666667,79.40625,79,7.28125,59.625,59.5,51,68,14.9375,3.28125,59.84375,50,0.5,75.030303030303,75,6.57575757575758,58.1212121212121,59,45,69,15.4242424242424,4.93939393939394,58.9393939393939,51,5,4,1,1.03649055690079,0.949315075121586
1277,1266,2023,0.666666666666667,70.2258064516129,69,2.83870967741935,57.1935483870968,56,44,69,14.8387096774194,2.87096774193548,57.7096774193548,48,1,79.9411764705882,79,9.35294117647059,60.7647058823529,60.5,48,75,17.5588235294118,3.14705882352941,57.6470588235294,37,7,2,5,0.914109888851765,1.13774054245653
1462,1338,2023,0.8,81.4117647058823,82,7.35294117647059,61.0882352941176,61,50,71,19.2647058823529,3.17647058823529,61.4705882352941,46,0.25,76.1212121212121,76,5.63636363636364,58.0606060606061,58,45,73,14.3333333333333,4.06060606060606,58.6666666666667,45,3,11,-8,1.03189333233063,1.00221845324238
1163,1116,2023,0.75,78.4545454545455,76,13.4242424242424,60.030303030303,60,52,72,17.2727272727273,4.87878787878788,54.3939393939394,45,0.25,74.4242424242424,76,7.03030303030303,56.9090909090909,56,48,70,13.4242424242424,5.24242424242424,55.7575757575758,44,4,8,-4,0.996927871424126,0.834292946334654
1194,1397,2023,1,78.15625,76,12.875,59.59375,61,46,75,14.21875,2.53125,58.40625,45,0.5,71.7878787878788,71,13.7575757575758,58.5151515151515,59,49,68,16.9090909090909,3.63636363636364,52.7575757575758,40,9,4,5,1.03975794558968,1.04213745341317
1211,1417,2023,1,86.5,86.5,12.625,61.34375,61.5,50,80,16.21875,3.25,60.09375,46,0.8,73.9117647058823,74.5,13.6176470588235,60.9411764705882,60,50,79,14.0882352941176,3.85294117647059,53.4705882352941,45,3,2,1,1.15940560676457,1.04628022729339
1243,1277,2023,0.333333333333333,75.5,73,6.46875,57.75,59,47,69,16.75,2.78125,57.375,47,0.666666666666667,70.2258064516129,69,2.83870967741935,57.1935483870968,56,44,69,14.8387096774194,2.87096774193548,57.7096774193548,48,3,7,-4,0.941451908959555,0.914109888851765
1166,1343,2023,0.75,76.6363636363636,77,8.15151515151515,58.8787878787879,60,44,74,15.9090909090909,4.18181818181818,62.8484848484849,49,1,74.962962962963,74,6.07407407407407,58.6296296296296,59,48,72,12.7777777777778,3.25925925925926,59.2962962962963,49,6,15,-9,0.881410909998043,0.961705485466541
1274,1222,2023,0.666666666666667,79.40625,79,7.28125,59.625,59.5,51,68,14.9375,3.28125,59.84375,50,0.8,75.0294117647059,76,18.5294117647059,59.6176470588235,57.5,50,72,14.8235294117647,4.76470588235294,51.5,37,5,1,4,1.03649055690079,1.19314993128043
1361,1104,2023,0.8,71.34375,72,7.53125,56.84375,57.5,48,70,13.03125,3.71875,54.75,45,0.8,82.1764705882353,80,13.6764705882353,62.2058823529412,63,48,90,15.2058823529412,5.05882352941176,64.3823529411765,53,5,1,4,1.07477305798324,1.31351629455499
1400,1462,2023,0.8,77.8529411764706,74,10.4411764705882,60.1764705882353,61,42,74,15.9117647058824,3.64705882352941,55.8823529411765,46,0.8,81.4117647058823,82,7.35294117647059,61.0882352941176,61,50,71,19.2647058823529,3.17647058823529,61.4705882352941,46,2,3,-1,1.20577389915651,1.03189333233063
1163,1211,2023,0.75,78.4545454545455,76,13.4242424242424,60.030303030303,60,52,72,17.2727272727273,4.87878787878788,54.3939393939394,45,1,86.5,86.5,12.625,61.34375,61.5,50,80,16.21875,3.25,60.09375,46,4,3,1,0.996927871424126,1.15940560676457
1194,1243,2023,1,78.15625,76,12.875,59.59375,61,46,75,14.21875,2.53125,58.40625,45,0.333333333333333,75.5,73,6.46875,57.75,59,47,69,16.75,2.78125,57.375,47,9,3,6,1.03975794558968,0.941451908959555
1274,1400,2023,0.666666666666667,79.40625,79,7.28125,59.625,59.5,51,68,14.9375,3.28125,59.84375,50,0.8,77.8529411764706,74,10.4411764705882,60.1764705882353,61,42,74,15.9117647058824,3.64705882352941,55.8823529411765,46,5,2,3,1.03649055690079,1.20577389915651
1361,1166,2023,0.8,71.34375,72,7.53125,56.84375,57.5,48,70,13.03125,3.71875,54.75,45,0.75,76.6363636363636,77,8.15151515151515,58.8787878787879,60,44,74,15.9090909090909,4.18181818181818,62.8484848484849,49,5,6,-1,1.07477305798324,0.881410909998043
1163,1274,2023,0.75,78.4545454545455,76,13.4242424242424,60.030303030303,60,52,72,17.2727272727273,4.87878787878788,54.3939393939394,45,0.666666666666667,79.40625,79,7.28125,59.625,59.5,51,68,14.9375,3.28125,59.84375,50,4,5,-1,0.996927871424126,1.03649055690079
1361,1194,2023,0.8,71.34375,72,7.53125,56.84375,57.5,48,70,13.03125,3.71875,54.75,45,1,78.15625,76,12.875,59.59375,61,46,75,14.21875,2.53125,58.40625,45,5,9,-4,1.07477305798324,1.03975794558968
1163,1361,2023,0.75,78.4545454545455,76,13.4242424242424,60.030303030303,60,52,72,17.2727272727273,4.87878787878788,54.3939393939394,45,0.8,71.34375,72,7.53125,56.84375,57.5,48,70,13.03125,3.71875,54.75,45,4,5,-1,0.996927871424126,1.07477305798324
1161,1438,2024,0.75,75.125,75.5,6.09375,56.15625,53.5,41,70,17.8125,3.03125,56.46875,45,0.666666666666667,63.5757575757576,65,4,55.4848484848485,55,46,68,15.2424242424242,5.09090909090909,53.3030303030303,42,10,10,0,0.984211725455101,0.982348080005997
1447,1224,2024,1,61.6896551724138,62,-1.3448275862069,57.0689655172414,57,47,68,12.0689655172414,2.24137931034483,53.8965517241379,43,0.8,74.65625,78,-0.59375,55.0625,55,43,78,13.59375,2.90625,58.28125,49,16,16,0,NA,0.981289601622437
1160,1129,2024,0.8,79.2941176470588,79,8.11764705882353,57.4411764705882,59,46,72,15.8823529411765,2.14705882352941,60.0882352941176,49,0.333333333333333,74.2666666666667,70.5,6.4,57.1333333333333,56,44,69,11.9666666666667,2.4,54.9333333333333,39,10,10,0,0.999986939778045,1.001214641691
1212,1286,2024,0.833333333333333,65.1290322580645,66,-3.74193548387097,52.3548387096774,52,45,66,9.16129032258065,3.09677419354839,55.9032258064516,45,1,73.6451612903226,71,-0.67741935483871,56.5161290322581,56,46,74,12.5161290322581,2.29032258064516,56.741935483871,47,16,16,0,0.8974929259193,0.962577580917161
1112,1253,2024,0.5,87.9393939393939,87,15.6969696969697,64.5151515151515,64,47,85,18.5757575757576,3.48484848484848,62.4848484848485,48,0.6,76.5454545454545,77,0.606060606060606,61.2727272727273,61,54,70,15.030303030303,4.3030303030303,60.3030303030303,48,2,15,-13,1.09005598183101,0.99980433990118
1166,1103,2024,0.5,80.53125,84.5,10.8125,60.0625,60,52,82,17.125,4.125,66.0625,58,0.6,72.34375,73,5.53125,56.34375,56,43,70,12.3125,2.875,56.9375,47,3,14,-11,1.01884964540245,0.964261983133344
1173,1305,2024,0.666666666666667,74.741935483871,75,8.45161290322581,53.1612903225806,54,39,65,14.7741935483871,4,59.258064516129,44,0.666666666666667,75.9375,76.5,8.625,54.21875,53.5,43,69,14.875,3.6875,56,47,7,10,-3,1.03531099868479,0.982404288725904
1182,1140,2024,1,70.0588235294118,68,3.47058823529412,56.5882352941176,57,39,67,13.2058823529412,4.38235294117647,55,45,0.5,81.8484848484848,84,11.9393939393939,63.5757575757576,64,47,84,18.6060606060606,3,59,47,11,6,5,1.00027246274793,1.03685670243771
1211,1270,2024,0.5,83.6451612903226,86,14.2903225806452,61.3870967741936,61,48,79,16.3548387096774,3.90322580645161,61.2258064516129,51,1,78.448275862069,76,14.4137931034483,56.8275862068966,56,44,71,14.2068965517241,3.55172413793103,53.448275862069,34,5,12,-7,0.967702572018028,1.01888875658923
1228,1287,2024,0.8,84.4117647058823,86.5,10.6176470588235,62.1764705882353,62,50,76,13,3.79411764705882,63.9411764705882,54,1,72.4333333333333,73,6.76666666666667,55.2333333333333,56,41,70,13.4333333333333,4.36666666666667,56.4666666666667,45,3,14,-11,1.05460165531846,0.964010748466124
1235,1355,2024,0.8,75.5588235294118,71.5,14.2647058823529,58.5882352941176,59,46,74,15.7352941176471,3.05882352941176,51.4117647058824,43,1,75.5161290322581,75,3.87096774193548,57.0645161290323,57,44,67,12.7096774193548,3,58.7741935483871,50,2,15,-13,1.10753773144501,0.999289810197245
1242,1359,2024,0.333333333333333,75,75,5.90322580645161,57.3870967741936,58,45,74,18.4838709677419,3.93548387096774,60.0645161290323,46,1,84.34375,82.5,9.96875,60.125,58,51,87,16.875,3.78125,59.21875,51,4,13,-9,1.03698338601354,0.982862221726709
1277,1280,2024,0.5,73.1212121212121,74,7.18181818181818,58.9393939393939,60,47,72,16.3030303030303,3.90909090909091,55.3030303030303,44,0.4,74.7647058823529,73.5,5.70588235294118,58.0294117647059,57,46,75,13.9411764705882,3.08823529411765,57.7058823529412,47,9,8,1,0.921226567348839,0.933940881843138
1301,1403,2024,0.714285714285714,76.3611111111111,80,3.66666666666667,60.9722222222222,62,51,70,12.6944444444444,3.5,58.4166666666667,46,0.75,75.5757575757576,76,6.24242424242424,57,56,45,68,14.4545454545455,2.54545454545455,59.2727272727273,49,11,6,5,0.984814637941964,1.00006715062237
1314,1447,2024,0.8,81.4705882352941,80,11.2352941176471,62.5,61,50,77,14.4705882352941,4.02941176470588,61.7058823529412,48,1,61.6896551724138,62,-1.3448275862069,57.0689655172414,57,47,68,12.0689655172414,2.24137931034483,53.8965517241379,43,1,16,-15,1.0559385059356,NA
1324,1246,2024,1,76.4117647058823,75,3.5,59.8529411764706,58.5,49,82,14.3529411764706,2.82352941176471,60.2941176470588,45,0.666666666666667,89.4375,90,9.75,64.71875,63,54,78,17.5625,6.28125,64.8125,55,14,3,11,0.928571273825118,1.03456038251395
1332,1376,2024,0.8,75.3235294117647,76.5,3.47058823529412,59.4411764705882,60,43,73,13.7647058823529,3.55882352941176,56.7058823529412,47,0.5,72.030303030303,72,5.06060606060606,58,58,48,71,15.3333333333333,3.18181818181818,56.5454545454545,47,11,6,5,0.950152690618039,1.0175380150669
1397,1389,2024,0.333333333333333,79.46875,81,11.59375,61.75,60.5,53,74,16.75,4.65625,58.4375,47,0.6,65.0967741935484,67,1.87096774193548,55.4193548387097,55,41,69,10.8064516129032,4.29032258064516,51.3548387096774,42,2,15,-13,1.03464578798138,0.980937204558192
1400,1161,2024,0.333333333333333,76.53125,75,6.65625,58.6875,59,48,70,15.71875,4.5,56.78125,47,0.75,75.125,75.5,6.09375,56.15625,53.5,41,70,17.8125,3.03125,56.46875,45,7,10,-3,0.91780937563364,0.984211725455101
1450,1179,2024,0.333333333333333,74.3030303030303,75,7.42424242424242,58.7878787878788,58,40,75,12.5454545454545,4.6969696969697,56.4242424242424,45,1,80.2727272727273,78,9.66666666666667,59.5757575757576,58,51,81,15.8787878787879,1.57575757575758,57.0909090909091,47,7,10,-3,1.03510463383772,1.07533701752296
1104,1158,2024,0.333333333333333,90.75,90.5,9.6875,64.75,64,53,84,15.90625,4.0625,62.6875,50,1,80,80,7.06060606060606,64.3939393939394,65,46,77,15.2727272727273,3.12121212121212,60.2121212121212,39,4,13,-9,0.952603159024366,0.945401351671865
1124,1159,2024,0.5,80.0625,77.5,8.8125,56.75,55.5,46,76,14.6875,3.125,56.90625,45,1,70.1818181818182,72,6.15151515151515,55.8787878787879,55,44,70,14.7272727272727,3.42424242424242,57.7878787878788,47,3,14,-11,1.01689328179715,0.964348247147371
1155,1307,2024,0.333333333333333,77.40625,77,6.09375,58.65625,58,48,70,14.65625,3.9375,59.15625,50,0.833333333333333,81.5588235294118,80.5,10.5588235294118,64.8529411764706,64.5,53,79,14.7058823529412,5.02941176470588,58.7647058823529,48,6,11,-5,1.0349080537701,1.03473516903132
1160,1196,2024,0.8,79.2941176470588,79,8.11764705882353,57.4411764705882,59,46,72,15.8823529411765,2.14705882352941,60.0882352941176,49,0.666666666666667,85.1428571428571,85,6.6,65.2,65,55,86,14.8285714285714,5.2,64.4857142857143,53,10,7,3,0.999986939778045,0.980693897713958
1163,1391,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,1,74.4838709677419,75,-0.645161290322581,56.8387096774194,56,41,67,12.6774193548387,2.96774193548387,61.0645161290323,48,1,16,-15,1.09268380423971,0.981905183427918
1181,1436,2024,0.333333333333333,79.84375,79,12.40625,59.21875,60,48,69,15.34375,3.65625,57.59375,48,1,70.65625,70,6.8125,56.46875,57,46,70,13.0625,3.9375,56.90625,46,4,13,-9,1.0190875851506,1.01781564535937
1213,1388,2024,1,78.40625,77,11.71875,56.71875,55,46,72,11.75,5.125,57.28125,48,1,73.21875,71,13.53125,58.4375,58,48,79,15.84375,3.78125,52.8125,43,12,5,7,1.00033366316843,1.01779631103821
1222,1255,2024,0.8,73.0294117647059,75,16.0588235294118,60.7352941176471,61,50,69,12.9411764705882,4.73529411764706,49.9117647058824,39,1,73.7741935483871,74,4.09677419354839,58.5806451612903,59,46,72,12.5161290322581,2.38709677419355,54.4516129032258,44,1,16,-15,1.10837589167734,0.981262199972667
1241,1458,2024,1,82.969696969697,82,13.4848484848485,62.4242424242424,63,49,77,16.0909090909091,2.87878787878788,58.3939393939394,49,0.666666666666667,75.0571428571429,73,5.11428571428571,57.6,58,44,74,12.7142857142857,1.6,54.4571428571429,38,12,5,7,1.0383214017642,1.02017309942843
1266,1443,2024,0.6,78.2941176470588,78,8.58823529411765,60.9411764705882,59.5,54,74,15.8235294117647,3.23529411764706,57.7941176470588,45,0.75,79.1,79,4.83333333333333,62.0333333333333,61,53,81,12.8666666666667,3.16666666666667,62.1666666666667,47,2,15,-13,0.969734009469355,NA
1321,1194,2024,0.333333333333333,73.6875,72,4.6875,57.25,58,41,69,15.625,3.28125,52.40625,39,0.75,82.5454545454545,83,9.27272727272727,61.1212121212121,60,47,77,15,3.03030303030303,61.3939393939394,48,9,8,1,0.946920501838081,1.03707280791482
1345,1212,2024,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,0.833333333333333,65.1290322580645,66,-3.74193548387097,52.3548387096774,52,45,66,9.16129032258065,3.09677419354839,55.9032258064516,45,1,16,-15,1.22737230852331,0.8974929259193
1361,1412,2024,0.4,74.1875,73.5,6.84375,58.4375,58,47,71,13.03125,4.0625,57.15625,46,1,77.3939393939394,76,1.57575757575758,59.3939393939394,59,47,74,13.2424242424242,4.72727272727273,60.7878787878788,48,5,12,-7,1.01776593194821,0.945714287153433
1401,1304,2024,0.8,74.7941176470588,75,3.97058823529412,63.4705882352941,64,47,82,11.2941176470588,2.85294117647059,57.9117647058824,42,0.666666666666667,77.5757575757576,81,7.48484848484848,59.3333333333333,60,43,72,15.3030303030303,2.63636363636364,62.5757575757576,51,9,8,1,0.951198569143735,1.00094894709927
1429,1395,2024,0.75,78.9677419354839,81,7.41935483870968,57.741935483871,57,47,75,15.8709677419355,4.16129032258065,59.0967741935484,45,0.5,79.2424242424242,77,8,61.2727272727273,59,46,76,16.9393939393939,3.75757575757576,56.7272727272727,48,8,9,-1,1.00032210347964,0.873222216528098
1463,1120,2024,0.666666666666667,73.551724137931,73,5.41379310344828,59.5172413793103,59,51,74,14.6551724137931,3.31034482758621,56.448275862069,46,1,83.3235294117647,83.5,15.2941176470588,60.8235294117647,61,50,72,17.9117647058824,6.20588235294118,58.1176470588235,51,13,4,9,0.963135935144392,1.01502659060944
1112,1173,2024,0.5,87.9393939393939,87,15.6969696969697,64.5151515151515,64,47,85,18.5757575757576,3.48484848484848,62.4848484848485,48,0.666666666666667,74.741935483871,75,8.45161290322581,53.1612903225806,54,39,65,14.7741935483871,4,59.258064516129,44,2,7,-5,1.09005598183101,1.03531099868479
1166,1332,2024,0.5,80.53125,84.5,10.8125,60.0625,60,52,82,17.125,4.125,66.0625,58,0.8,75.3235294117647,76.5,3.47058823529412,59.4411764705882,60,43,73,13.7647058823529,3.55882352941176,56.7058823529412,47,3,11,-8,1.01884964540245,0.950152690618039
1211,1242,2024,0.5,83.6451612903226,86,14.2903225806452,61.3870967741936,61,48,79,16.3548387096774,3.90322580645161,61.2258064516129,51,0.333333333333333,75,75,5.90322580645161,57.3870967741936,58,45,74,18.4838709677419,3.93548387096774,60.0645161290323,46,5,4,1,0.967702572018028,1.03698338601354
1228,1182,2024,0.8,84.4117647058823,86.5,10.6176470588235,62.1764705882353,62,50,76,13,3.79411764705882,63.9411764705882,54,1,70.0588235294118,68,3.47058823529412,56.5882352941176,57,39,67,13.2058823529412,4.38235294117647,55,45,3,11,-8,1.05460165531846,1.00027246274793
1235,1450,2024,0.8,75.5588235294118,71.5,14.2647058823529,58.5882352941176,59,46,74,15.7352941176471,3.05882352941176,51.4117647058824,43,0.333333333333333,74.3030303030303,75,7.42424242424242,58.7878787878788,58,40,75,12.5454545454545,4.6969696969697,56.4242424242424,45,2,7,-5,1.10753773144501,1.03510463383772
1301,1324,2024,0.714285714285714,76.3611111111111,80,3.66666666666667,60.9722222222222,62,51,70,12.6944444444444,3.5,58.4166666666667,46,1,76.4117647058823,75,3.5,59.8529411764706,58.5,49,82,14.3529411764706,2.82352941176471,60.2941176470588,45,11,14,-3,0.984814637941964,0.928571273825118
1314,1277,2024,0.8,81.4705882352941,80,11.2352941176471,62.5,61,50,77,14.4705882352941,4.02941176470588,61.7058823529412,48,0.5,73.1212121212121,74,7.18181818181818,58.9393939393939,60,47,72,16.3030303030303,3.90909090909091,55.3030303030303,44,1,9,-8,1.0559385059356,0.921226567348839
1397,1400,2024,0.333333333333333,79.46875,81,11.59375,61.75,60.5,53,74,16.75,4.65625,58.4375,47,0.333333333333333,76.53125,75,6.65625,58.6875,59,48,70,15.71875,4.5,56.78125,47,2,7,-5,1.03464578798138,0.91780937563364
1104,1213,2024,0.333333333333333,90.75,90.5,9.6875,64.75,64,53,84,15.90625,4.0625,62.6875,50,1,78.40625,77,11.71875,56.71875,55,46,72,11.75,5.125,57.28125,48,4,12,-8,0.952603159024366,1.00033366316843
1155,1124,2024,0.333333333333333,77.40625,77,6.09375,58.65625,58,48,70,14.65625,3.9375,59.15625,50,0.5,80.0625,77.5,8.8125,56.75,55.5,46,76,14.6875,3.125,56.90625,45,6,3,3,1.0349080537701,1.01689328179715
1163,1321,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,0.333333333333333,73.6875,72,4.6875,57.25,58,41,69,15.625,3.28125,52.40625,39,1,9,-8,1.09268380423971,0.946920501838081
1181,1241,2024,0.333333333333333,79.84375,79,12.40625,59.21875,60,48,69,15.34375,3.65625,57.59375,48,1,82.969696969697,82,13.4848484848485,62.4242424242424,63,49,77,16.0909090909091,2.87878787878788,58.3939393939394,49,4,12,-8,1.0190875851506,1.0383214017642
1222,1401,2024,0.8,73.0294117647059,75,16.0588235294118,60.7352941176471,61,50,69,12.9411764705882,4.73529411764706,49.9117647058824,39,0.8,74.7941176470588,75,3.97058823529412,63.4705882352941,64,47,82,11.2941176470588,2.85294117647059,57.9117647058824,42,1,9,-8,1.10837589167734,0.951198569143735
1266,1160,2024,0.6,78.2941176470588,78,8.58823529411765,60.9411764705882,59.5,54,74,15.8235294117647,3.23529411764706,57.7941176470588,45,0.8,79.2941176470588,79,8.11764705882353,57.4411764705882,59,46,72,15.8823529411765,2.14705882352941,60.0882352941176,49,2,10,-8,0.969734009469355,0.999986939778045
1345,1429,2024,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,0.75,78.9677419354839,81,7.41935483870968,57.741935483871,57,47,75,15.8709677419355,4.16129032258065,59.0967741935484,45,1,8,-7,1.22737230852331,1.00032210347964
1361,1463,2024,0.4,74.1875,73.5,6.84375,58.4375,58,47,71,13.03125,4.0625,57.15625,46,0.666666666666667,73.551724137931,73,5.41379310344828,59.5172413793103,59,51,74,14.6551724137931,3.31034482758621,56.448275862069,46,5,13,-8,1.01776593194821,0.963135935144392
1104,1314,2024,0.333333333333333,90.75,90.5,9.6875,64.75,64,53,84,15.90625,4.0625,62.6875,50,0.8,81.4705882352941,80,11.2352941176471,62.5,61,50,77,14.4705882352941,4.02941176470588,61.7058823529412,48,4,1,3,0.952603159024366,1.0559385059356
1155,1112,2024,0.333333333333333,77.40625,77,6.09375,58.65625,58,48,70,14.65625,3.9375,59.15625,50,0.5,87.9393939393939,87,15.6969696969697,64.5151515151515,64,47,85,18.5757575757576,3.48484848484848,62.4848484848485,48,6,2,4,1.0349080537701,1.09005598183101
1163,1361,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,0.4,74.1875,73.5,6.84375,58.4375,58,47,71,13.03125,4.0625,57.15625,46,1,5,-4,1.09268380423971,1.01776593194821
1228,1235,2024,0.8,84.4117647058823,86.5,10.6176470588235,62.1764705882353,62,50,76,13,3.79411764705882,63.9411764705882,54,0.8,75.5588235294118,71.5,14.2647058823529,58.5882352941176,59,46,74,15.7352941176471,3.05882352941176,51.4117647058824,43,3,2,1,1.05460165531846,1.10753773144501
1181,1222,2024,0.333333333333333,79.84375,79,12.40625,59.21875,60,48,69,15.34375,3.65625,57.59375,48,0.8,73.0294117647059,75,16.0588235294118,60.7352941176471,61,50,69,12.9411764705882,4.73529411764706,49.9117647058824,39,4,1,3,1.0190875851506,1.10837589167734
1301,1266,2024,0.714285714285714,76.3611111111111,80,3.66666666666667,60.9722222222222,62,51,70,12.6944444444444,3.5,58.4166666666667,46,0.6,78.2941176470588,78,8.58823529411765,60.9411764705882,59.5,54,74,15.8235294117647,3.23529411764706,57.7941176470588,45,11,2,9,0.984814637941964,0.969734009469355
1345,1211,2024,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,0.5,83.6451612903226,86,14.2903225806452,61.3870967741936,61,48,79,16.3548387096774,3.90322580645161,61.2258064516129,51,1,5,-4,1.22737230852331,0.967702572018028
1397,1166,2024,0.333333333333333,79.46875,81,11.59375,61.75,60.5,53,74,16.75,4.65625,58.4375,47,0.5,80.53125,84.5,10.8125,60.0625,60,52,82,17.125,4.125,66.0625,58,2,3,-1,1.03464578798138,1.01884964540245
1104,1155,2024,0.333333333333333,90.75,90.5,9.6875,64.75,64,53,84,15.90625,4.0625,62.6875,50,0.333333333333333,77.40625,77,6.09375,58.65625,58,48,70,14.65625,3.9375,59.15625,50,4,6,-2,0.952603159024366,1.0349080537701
1163,1228,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,0.8,84.4117647058823,86.5,10.6176470588235,62.1764705882353,62,50,76,13,3.79411764705882,63.9411764705882,54,1,3,-2,1.09268380423971,1.05460165531846
1301,1181,2024,0.714285714285714,76.3611111111111,80,3.66666666666667,60.9722222222222,62,51,70,12.6944444444444,3.5,58.4166666666667,46,0.333333333333333,79.84375,79,12.40625,59.21875,60,48,69,15.34375,3.65625,57.59375,48,11,4,7,0.984814637941964,1.0190875851506
1345,1397,2024,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,0.333333333333333,79.46875,81,11.59375,61.75,60.5,53,74,16.75,4.65625,58.4375,47,1,2,-1,1.22737230852331,1.03464578798138
1163,1104,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,0.333333333333333,90.75,90.5,9.6875,64.75,64,53,84,15.90625,4.0625,62.6875,50,1,4,-3,1.09268380423971,0.952603159024366
1345,1301,2024,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,0.714285714285714,76.3611111111111,80,3.66666666666667,60.9722222222222,62,51,70,12.6944444444444,3.5,58.4166666666667,46,1,11,-10,1.22737230852331,0.984814637941964
1163,1345,2024,1,81.4705882352941,80.5,17.0588235294118,58.6470588235294,57,47,71,18.5294117647059,5.38235294117647,56.6764705882353,45,0.75,83.3939393939394,83,13.2424242424242,58.3939393939394,59,45,68,18.3939393939394,3.78787878787879,62.5757575757576,54,1,1,0,1.09268380423971,1.22737230852331
1411,1421,2003,0.833333333333333,72.8,72.5,1.96666666666667,55.2666666666667,55,39,73,14.2,2.23333333333333,60.4,43,1,71.2068965517241,71,-7.24137931034483,56.7931034482759,57,45,76,13.0344827586207,3,60.9655172413793,50,16,16,0,0.974984044246038,0.866988707495894
1436,1112,2003,1,67.7931034482759,65,4.6551724137931,55.8620689655172,58,44,67,14.2068965517241,2.96551724137931,55.0689655172414,44,0.666666666666667,85.2142857142857,86.5,14.9642857142857,65.7142857142857,66,50,88,17.6428571428571,4.21428571428571,64.6785714285714,52,16,1,15,0.975313249935731,1.19379898411687
1272,1113,2003,0.75,74.5172413793103,73,8.68965517241379,60,61,50,79,16.6206896551724,5.06896551724138,57.8620689655172,42,0.666666666666667,75.9655172413793,75,6.79310344827586,56.8965517241379,57,46,69,15.551724137931,4.24137931034483,55.6551724137931,43,7,10,-3,1.04982948869981,0.862122755988806
1166,1141,2003,1,79.2424242424242,80,14.9090909090909,57.4545454545455,57,48,69,16.8181818181818,4.45454545454545,55.3333333333333,45,1,79.3448275862069,80,6.10344827586207,52.6896551724138,53,40,63,15.6206896551724,4,57.9310344827586,44,6,11,-5,1.07442210819497,NA
1301,1143,2003,0.6,72.4,71.5,4.4,53.3333333333333,52,44,73,14.6666666666667,3.06666666666667,53.1333333333333,35,0.333333333333333,74.4827586206897,75,4.72413793103448,58.7241379310345,58,42,77,16,2.79310344827586,58.7931034482759,48,9,8,1,0.894431385122964,0.979447791703449
1140,1163,2003,0.8,72.4516129032258,71,8.7741935483871,51.258064516129,51,34,63,13.4193548387097,2.51612903225806,51.258064516129,36,0.6,80.0333333333333,76.5,8.63333333333333,62.2,63.5,47,84,15.6333333333333,7.73333333333333,65.3666666666667,45,12,5,7,0.997693656177671,1.04796949064796
1161,1181,2003,0.833333333333333,74,74,1.33333333333333,52.1,51,37,70,15.5,4.23333333333333,57.4666666666667,32,0.8,81.9666666666667,80.5,11.5666666666667,60.3333333333333,60,45,73,13.8333333333333,5.13333333333333,57.1666666666667,46,14,3,11,0.890493409714522,1.09525257843979
